order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,products,product_features,price,sales,product_cost,quantity,discount,profit,shipping_cost,order_priority,year,days_delayed,gross_margin
ID-2011-46483,2011-01-09,2011-01-13,"Standard Class","Sample Company A","Home Office",Calabarzon,Philippines,APAC,"Southeast Asia",OFF-ST-10001342,"Office Supplies",Storage,"Fellowes Trays",Blue,21.485,157.82250000000002,160.800,5,0.45,-2.977499999999992,10.08,High,2011,4,-1.887
IN-2011-69366,2011-01-09,2011-01-14,"Standard Class","Alejandro Grove",Consumer,"Kiên Giang",Vietnam,APAC,"Southeast Asia",TEC-PH-10003823,Technology,Phones,"Apple Headset","Full Size",53.946,123.753,90.960,2,0.17,32.793,7.93,Medium,2011,5,26.499
ID-2011-46483,2011-01-09,2011-01-13,"Standard Class","Sample Company A","Home Office",Calabarzon,Philippines,APAC,"Southeast Asia",OFF-FA-10000577,"Office Supplies",Fasteners,"Stockwell Push Pins","12 Pack",1.826,51.6285,47.040,7,0.45,4.588499999999996,5.55,High,2011,4,8.888
IN-2011-69366,2011-01-09,2011-01-14,"Standard Class","Alejandro Grove",Consumer,"Kiên Giang",Vietnam,APAC,"Southeast Asia",OFF-LA-10000668,"Office Supplies",Labels,"Smead Removable Labels",Adjustable,5.729,45.1935,27.300,5,0.17,17.893499999999996,3.31,Medium,2011,5,39.593
ID-2011-46483,2011-01-09,2011-01-13,"Standard Class","Sample Company A","Home Office",Calabarzon,Philippines,APAC,"Southeast Asia",OFF-PA-10003405,"Office Supplies",Paper,"Green Bar Memo Slips",Premium,8.633,9.322500000000002,11.040,1,0.45,-1.7175000000000011,0.69,High,2011,4,-18.423
IN-2011-69366,2011-01-09,2011-01-14,"Standard Class","Alejandro Grove",Consumer,"Kiên Giang",Vietnam,APAC,"Southeast Asia",OFF-BI-10003874,"Office Supplies",Binders,"Avery Index Tab",Clear,4.556,9.6114,9.540,2,0.17,0.0713999999999999,0.25,Medium,2011,5,0.743
IN-2011-61302,2011-01-10,2011-01-11,"First Class","Dan Lawera",Consumer,Queensland,Australia,APAC,Oceania,TEC-PH-10004664,Technology,Phones,"Nokia Smart Phone","with Caller ID",-90.251,2875.0950000000007,2364.000,5,0.1,511.0949999999999,665.27,Medium,2011,1,17.777
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,FUR-IKE-10002894,Furniture,Bookcases,"Ikea Library with Doors",Traditional,228.800,363.39,203.520,1,0,159.87,134.59,Critical,2011,0,43.994
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,TEC-CAN-10004354,Technology,Copiers,"Canon Ink",Laser,33.000,588.5999999999999,312.000,4,0,276.6,114.15,Critical,2011,0,46.993
EG-2011-4260,2011-01-10,2011-01-12,"Second Class","Sanjit Jacobs","Home Office","Al Qahirah",Egypt,Africa,Africa,FUR-CHR-10004803,Furniture,Tables,"Chromcraft Wood Table","Fully Assembled",403.860,967.98,522.720,2,0,445.26,80.13,High,2011,2,45.999
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10003226,"Office Supplies",Paper,"SanDisk Message Books",Recycled,-44.060,142.38,78.480,6,0,63.89999999999999,67.79,Critical,2011,0,44.880
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10000874,"Office Supplies",Art,"Sanford Pencil Sharpener",Fluorescent,-32.490,154.98,100.800,6,0,54.17999999999999,58.32,Critical,2011,0,34.959
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,TEC-EPS-10000774,Technology,Machines,"Epson Phone",Red,25.210,156.24,132.840,2,0,23.4,52.91,Critical,2011,0,14.977
AG-2011-1070,2011-01-10,2011-01-15,"Second Class","Tiffany House",Corporate,Constantine,Algeria,Africa,Africa,OFF-HOO-10001783,"Office Supplies",Appliances,"Hoover Microwave",Red,277.230,308.64,246.930,1,0,61.71,31.41,Medium,2011,5,19.994
US-2011-101091,2011-01-10,2011-01-16,"Standard Class","Jocasta Rupert",Consumer,Carabobo,Venezuela,LATAM,South,TEC-CO-10001818,Technology,Copiers,"Sharp Wireless Fax",Digital,115.026,425.24976,704.040,3,0.402,-278.79024,26.724,Medium,2011,6,-65.559
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,OFF-EAT-10002068,"Office Supplies",Paper,"Eaton Note Cards",Premium,10.520,53.16,53.160,2,0,0,16.06,Critical,2011,0,0.000
IT-2011-3659171,2011-01-10,2011-01-14,"Standard Class","Greg Guthrie",Corporate,England,"United Kingdom",EU,North,OFF-ST-10004695,"Office Supplies",Storage,"Fellowes File Cart",Blue,54.005,205.965,247.230,3,0.5,-41.26499999999999,14.65,Medium,2011,4,-20.035
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,OFF-CAM-10001249,"Office Supplies",Envelopes,"Cameo Mailers","with clear poly window",28.620,41.7,40.050,1,0,1.65,13.08,Critical,2011,0,3.957
MX-2011-140697,2011-01-10,2011-01-15,"Standard Class","Paul MacIntyre",Consumer,México,Mexico,LATAM,North,OFF-ST-10002251,"Office Supplies",Storage,"Fellowes Shelving","Wire Frame",29.015,113.81999999999998,56.940,3,0,56.88000000000001,8.925,Medium,2011,5,49.974
IN-2011-13065,2011-01-10,2011-01-11,"First Class","Patrick O'Donnell",Consumer,Guangxi,China,APAC,"North Asia",OFF-SU-10003559,"Office Supplies",Supplies,"Kleencut Ruler",Steel,7.100,25.92,20.520,2,0,5.4,5.86,High,2011,1,20.833
IN-2011-61302,2011-01-10,2011-01-11,"First Class","Dan Lawera",Consumer,Queensland,Australia,APAC,Oceania,OFF-LA-10000879,"Office Supplies",Labels,"Hon File Folder Labels",Alphabetical,2.074,30.456,18.360,4,0.1,12.096,5.54,Medium,2011,1,39.716
IN-2011-13065,2011-01-10,2011-01-11,"First Class","Patrick O'Donnell",Consumer,Guangxi,China,APAC,"North Asia",OFF-BI-10002853,"Office Supplies",Binders,"Avery Binder Covers",Recycled,6.170,34.29,18.180,3,0,16.11,5.26,High,2011,1,46.982
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,TEC-STA-10000546,Technology,Machines,"StarTech Calculator",Red,32.790,37.11,31.560,1,0,5.550000000000001,4.32,Critical,2011,0,14.956
IN-2011-61302,2011-01-10,2011-01-11,"First Class","Dan Lawera",Consumer,Queensland,Australia,APAC,Oceania,OFF-PA-10003731,"Office Supplies",Paper,"Enermax Note Cards",Premium,23.899,161.514,107.820,6,0.1,53.694,3.02,Medium,2011,1,33.244
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10001128,"Office Supplies",Art,"Sanford Pens",Easy-Erase,8.780,11.37,8.760,1,0,2.61,2.59,Critical,2011,0,22.955
HU-2011-1380,2011-01-10,2011-01-10,"Same Day","Elpida Rittenbach",Corporate,Budapest,Hungary,EMEA,EMEA,OFF-AVE-10000357,"Office Supplies",Binders,"Avery Binder Covers",Clear,8.500,10.53,8.130,1,0,2.4000000000000004,2.03,Critical,2011,0,22.792
SF-2011-6400,2011-01-10,2011-01-14,"Standard Class","Ricardo Sperren",Corporate,North-West,"South Africa",Africa,Africa,OFF-ACC-10003422,"Office Supplies",Binders,"Acco Binder",Durable,15.360,16.65,12.000,1,0,4.65,1.29,Medium,2011,4,27.928
CA-2011-135405,2011-01-10,2011-01-14,"Standard Class","Melanie Seite",Consumer,Texas,"United States",US,Central,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB","Memorex Micro Travel Drive 8 GB",9.270,31.200000000000003,21.450,3,0.2,9.749999999999996,1.13,Medium,2011,4,31.250
ID-2011-13660,2011-01-10,2011-01-15,"Second Class","Brian Dahlen",Consumer,Bangkok,Thailand,APAC,"Southeast Asia",OFF-FA-10003615,"Office Supplies",Fasteners,"Stockwell Staples","Assorted Sizes",3.126,12.4974,18.180,3,0.47,-5.682600000000002,1.04,Medium,2011,5,-45.470
MX-2011-140697,2011-01-10,2011-01-15,"Standard Class","Paul MacIntyre",Consumer,México,Mexico,LATAM,North,OFF-SU-10003739,"Office Supplies",Supplies,"Elite Scissors","Easy Grip",15.209,16.099999999999998,14.340,1,0,1.7600000000000002,0.891,Medium,2011,5,10.932
CA-2011-135405,2011-01-10,2011-01-14,"Standard Class","Melanie Seite",Consumer,Texas,"United States",US,Central,OFF-AR-10004078,"Office Supplies",Art,"Newell 312","Newell 312",4.462,9.344,8.176,2,0.2,1.1679999999999997,0.21,Medium,2011,4,12.500
ES-2011-5158390,2011-01-11,2011-01-11,"Same Day","Roy Collins",Consumer,England,"United Kingdom",EU,North,FUR-CH-10004255,Furniture,Chairs,"SAFCO Executive Leather Armchair",Red,282.450,1384.29,1370.520,3,0,13.77,178.98,Medium,2011,0,0.995
US-2011-163874,2011-01-11,2011-01-12,"First Class","Philip Fox",Consumer,México,Mexico,LATAM,North,OFF-ST-10003741,"Office Supplies",Storage,"Smead Lockers",Blue,28.439,1322.8,1084.800,10,0,238,103.841,Medium,2011,1,17.992
US-2011-163874,2011-01-11,2011-01-12,"First Class","Philip Fox",Consumer,México,Mexico,LATAM,North,FUR-BO-10002214,Furniture,Bookcases,"Dania Floating Shelf Set",Traditional,32.574,451.5999999999999,558.900,5,0.2,-107.29999999999998,57.746,Medium,2011,1,-23.760
IN-2011-39308,2011-01-11,2011-01-18,"Standard Class","David Flashing",Consumer,"Jawa Barat",Indonesia,APAC,"Southeast Asia",TEC-PH-10002806,Technology,Phones,"Apple Audio Dock",VoIP,96.163,554.3736,514.320,4,0.17,40.0536,42.43,Medium,2011,7,7.225
IN-2011-79761,2011-01-11,2011-01-16,"Standard Class","Steve Carroll","Home Office",Calabarzon,Philippines,APAC,"Southeast Asia",TEC-CO-10001895,Technology,Copiers,"Sharp Wireless Fax",Color,192.124,696.852,1039.950,3,0.35,-343.098,40.16,Medium,2011,5,-49.235
US-2011-163874,2011-01-11,2011-01-12,"First Class","Philip Fox",Consumer,México,Mexico,LATAM,North,TEC-PH-10002755,Technology,Phones,"Apple Headset",VoIP,9.792,244.5,156.500,5,0,88,39.108,Medium,2011,1,35.992
IN-2011-39308,2011-01-11,2011-01-18,"Standard Class","David Flashing",Consumer,"Jawa Barat",Indonesia,APAC,"Southeast Asia",OFF-AR-10003613,"Office Supplies",Art,"Sanford Canvas",Easy-Erase,13.517,333.6903,320.220,9,0.27,13.470300000000009,23.56,Medium,2011,7,4.037
ES-2011-4359424,2011-01-11,2011-01-15,"Standard Class","Dorothy Dickinson",Consumer,Murcia,Spain,EU,South,FUR-TA-10001693,Furniture,Tables,"Bevis Training Table","with Bottom Storage",112.502,267.98400000000004,609.720,2,0.6,-341.736,21.49,High,2011,4,-127.521
ES-2011-5158390,2011-01-11,2011-01-11,"Same Day","Roy Collins",Consumer,England,"United Kingdom",EU,North,OFF-AR-10001599,"Office Supplies",Art,"Binney & Smith Canvas",Blue,30.820,102.71999999999998,83.220,2,0,19.5,20.54,Medium,2011,0,18.984
IN-2011-39308,2011-01-11,2011-01-18,"Standard Class","David Flashing",Consumer,"Jawa Barat",Indonesia,APAC,"Southeast Asia",FUR-FU-10001096,Furniture,Furnishings,"Advantus Clock",Black,21.745,187.5735,185.100,5,0.27,2.473499999999987,15.77,Medium,2011,7,1.319
IN-2011-29872,2011-01-11,2011-01-15,"Standard Class","Dianna Vittorini",Consumer,"Jammu and Kashmir",India,APAC,"Central Asia",FUR-FU-10001471,Furniture,Furnishings,"Eldon Door Stop",Durable,31.570,141.57,89.190,3,0,52.38,15.62,High,2011,4,36.999
TU-2011-800,2011-01-11,2011-01-15,"Standard Class","Chuck Sachs",Consumer,Bursa,Turkey,EMEA,EMEA,FUR-SAF-10003540,Furniture,Bookcases,"Safco Floating Shelf Set",Metal,66.030,156.96000000000004,274.680,2,0.6,-117.72,12.45,High,2011,4,-75.000
ID-2011-82589,2011-01-11,2011-01-15,"Standard Class","Tanja Norvell","Home Office",Otago,"New Zealand",APAC,Oceania,OFF-EN-10000128,"Office Supplies",Envelopes,"GlobeWeis Interoffice Envelope","Set of 50",18.172,114.768,162.600,4,0.4,-47.832,10.52,Medium,2011,4,-41.677
ES-2011-1466305,2011-01-11,2011-01-15,"Standard Class","Mick Brown",Consumer,Vienna,Austria,EU,Central,OFF-ST-10003446,"Office Supplies",Storage,"Smead Trays","Single Width",40.520,97.01999999999998,66.000,2,0,31.02,7.99,High,2011,4,31.973
IN-2011-79761,2011-01-11,2011-01-16,"Standard Class","Steve Carroll","Home Office",Calabarzon,Philippines,APAC,"Southeast Asia",FUR-FU-10000256,Furniture,Furnishings,"Rubbermaid Photo Frame","Duo Pack",31.768,77.715,53.940,2,0.25,23.77499999999999,7.09,Medium,2011,5,30.593
US-2011-163874,2011-01-11,2011-01-12,"First Class","Philip Fox",Consumer,México,Mexico,LATAM,North,OFF-AP-10000569,"Office Supplies",Appliances,"KitchenAid Coffee Grinder",Black,40.131,139.79999999999998,107.700,3,0,32.1,6.468999999999999,Medium,2011,1,22.961
ES-2011-1466305,2011-01-11,2011-01-15,"Standard Class","Mick Brown",Consumer,Vienna,Austria,EU,Central,OFF-AR-10004519,"Office Supplies",Art,"Boston Canvas",Fluorescent,49.070,54.900000000000006,45.030,1,0,9.87,5.83,High,2011,4,17.978
CA-2011-149020,2011-01-11,2011-01-16,"Standard Class","Anthony Jacobs",Corporate,Virginia,"United States",US,South,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Ridgewood Wall Clock","Howard Miller 11-1/2" Diameter Ridgewood Wall Clock",48.420,51.94,30.645,1,0,21.2954,3.52,Medium,2011,5,40.999
ES-2011-4359424,2011-01-11,2011-01-15,"Standard Class","Dorothy Dickinson",Consumer,Murcia,Spain,EU,South,OFF-LA-10002733,"Office Supplies",Labels,"Novimex File Folder Labels",Alphabetical,5.500,40.35,34.800,5,0,5.549999999999999,2.57,High,2011,4,13.755
ES-2011-1138719,2011-01-11,2011-01-16,"Standard Class","Eric Murdock",Consumer,Liguria,Italy,EU,South,OFF-BI-10001833,"Office Supplies",Binders,"Ibico Hole Reinforcements",Recycled,6.260,22.05,15.300,3,0,6.75,1.09,Medium,2011,5,30.612
IN-2011-39308,2011-01-11,2011-01-18,"Standard Class","David Flashing",Consumer,"Jawa Barat",Indonesia,APAC,"Southeast Asia",OFF-BI-10004334,"Office Supplies",Binders,"Avery Hole Reinforcements",Durable,4.605,4.9053,4.920,1,0.17,-0.0147000000000001,0.3,Medium,2011,7,-0.300
CA-2011-149020,2011-01-11,2011-01-16,"Standard Class","Anthony Jacobs",Corporate,Virginia,"United States",US,South,OFF-LA-10004272,"Office Supplies",Labels,"Avery 482","Avery 482",2.670,2.89,1.532,1,0,1.3583,0.22,Medium,2011,5,46.990
MX-2011-141530,2011-01-12,2011-01-17,"Standard Class","Thomas Seio",Corporate,Coahuila,Mexico,LATAM,North,TEC-AC-10004743,Technology,Accessories,"Logitech Router",USB,110.472,495.06000000000006,316.860,3,0,178.2,54.548,Medium,2011,5,35.996
MX-2011-141530,2011-01-12,2011-01-17,"Standard Class","Thomas Seio",Corporate,Coahuila,Mexico,LATAM,North,TEC-CO-10003142,Technology,Copiers,"Hewlett Fax and Copier",Laser,90.138,384.96852000000007,316.320,3,0.002,68.64852,38.185,Medium,2011,5,17.832
ES-2011-1460199,2011-01-12,2011-01-19,"Standard Class","Roy Phan",Corporate,"Lower Saxony",Germany,EU,Central,FUR-BO-10004080,Furniture,Bookcases,"Ikea Stackable Bookrack",Traditional,74.342,551.61,386.250,5,0.1,165.35999999999996,35.98,Medium,2011,7,29.978
ES-2011-1460199,2011-01-12,2011-01-19,"Standard Class","Roy Phan",Corporate,"Lower Saxony",Germany,EU,Central,TEC-MA-10003078,Technology,Machines,"Epson Printer",White,232.110,522.0600000000001,501.180,2,0,20.88,28.92,Medium,2011,7,4.000
ES-2011-4976144,2011-01-12,2011-01-17,"Standard Class","Anthony Garverick","Home Office",England,"United Kingdom",EU,North,FUR-CH-10000745,Furniture,Chairs,"Hon Chairmat",Adjustable,39.390,290.1,220.500,5,0,69.6,18.63,Medium,2011,5,23.992
ES-2011-5040255,2011-01-12,2011-01-15,"First Class","Peter Bühler",Consumer,England,"United Kingdom",EU,North,OFF-PA-10000450,"Office Supplies",Paper,"Green Bar Note Cards",Multicolor,9.655,33.93,40.080,2,0.5,-6.149999999999999,7.31,Medium,2011,3,-18.126
ES-2011-1460199,2011-01-12,2011-01-19,"Standard Class","Roy Phan",Corporate,"Lower Saxony",Germany,EU,Central,OFF-AR-10001599,"Office Supplies",Art,"Binney & Smith Canvas",Blue,44.080,256.79999999999995,208.050,5,0,48.75,7.28,Medium,2011,7,18.984
CA-2011-130092,2011-01-12,2011-01-15,"First Class","Seth Vernon",Consumer,Delaware,"United States",US,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames","Easel Back",2.280,9.94,6.859,2,0,3.0813999999999995,2.69,Critical,2011,3,30.996
ES-2011-1460199,2011-01-12,2011-01-19,"Standard Class","Roy Phan",Corporate,"Lower Saxony",Germany,EU,Central,OFF-BI-10000081,"Office Supplies",Binders,"Ibico Index Tab",Clear,6.290,16.740000000000002,10.560,2,0,6.18,2.08,Medium,2011,7,36.918
NI-2011-1670,2011-01-12,2011-01-16,"Standard Class","Shaun Chance",Corporate,Lagos,Nigeria,Africa,Africa,OFF-FEL-10001792,"Office Supplies",Storage,"Fellowes Folders","Wire Frame",6.371,15.282,37.740,2,0.7,-22.45799999999999,1.27,Medium,2011,4,-146.957
NI-2011-1670,2011-01-12,2011-01-16,"Standard Class","Shaun Chance",Corporate,Lagos,Nigeria,Africa,Africa,OFF-BIC-10000582,"Office Supplies",Art,"BIC Sketch Pad","Water Color",14.282,15.552000000000003,44.070,1,0.7,-28.518,1.27,Medium,2011,4,-183.372
NI-2011-1670,2011-01-12,2011-01-16,"Standard Class","Shaun Chance",Corporate,Lagos,Nigeria,Africa,Africa,OFF-AVE-10000065,"Office Supplies",Labels,"Avery Removable Labels",Alphabetical,2.548,12.672000000000002,34.320,4,0.7,-21.648,0.62,Medium,2011,4,-170.833
NI-2011-1670,2011-01-12,2011-01-16,"Standard Class","Shaun Chance",Corporate,Lagos,Nigeria,Africa,Africa,OFF-KLE-10001317,"Office Supplies",Supplies,"Kleencut Ruler","Easy Grip",4.124,4.554,14.880,1,0.7,-10.326,0.43,Medium,2011,4,-226.746
NI-2011-1670,2011-01-12,2011-01-16,"Standard Class","Shaun Chance",Corporate,Lagos,Nigeria,Africa,Africa,OFF-ADV-10003030,"Office Supplies",Fasteners,"Advantus Staples","12 Pack",2.837,3.087,9.570,1,0.7,-6.482999999999999,0.25,Medium,2011,4,-210.010
NI-2011-1670,2011-01-12,2011-01-16,"Standard Class","Shaun Chance",Corporate,Lagos,Nigeria,Africa,Africa,OFF-FEL-10003848,"Office Supplies",Storage,"Fellowes Trays",Industrial,17.121,17.361,44.010,1,0.7,-26.648999999999997,0.24,Medium,2011,4,-153.499
EG-2011-4270,2011-01-13,2011-01-18,"Standard Class","Roger Demir",Consumer,Aswan,Egypt,Africa,Africa,OFF-SME-10004553,"Office Supplies",Storage,"Smead Lockers",Blue,121.820,793.6800000000001,658.800,4,0,134.88,76.6,Medium,2011,5,16.994
EG-2011-4270,2011-01-13,2011-01-18,"Standard Class","Roger Demir",Consumer,Aswan,Egypt,Africa,Africa,"TEC-HP -10001574",Technology,Copiers,"HP Fax Machine",Laser,244.320,1199.76,719.880,4,0,479.88,55.62,Medium,2011,5,39.998
MX-2011-150567,2011-01-13,2011-01-17,"Standard Class","Ben Wallace",Consumer,Jalisco,Mexico,LATAM,North,TEC-MA-10000560,Technology,Machines,"StarTech Inkjet",Wireless,169.477,201.26,100.640,1,0,100.62000000000002,31.783,High,2011,4,49.995
IT-2011-5340302,2011-01-13,2011-01-19,"Standard Class","Greg Matthias",Consumer,"South Holland",Netherlands,EU,Central,OFF-ST-10002506,"Office Supplies",Storage,"Smead Lockers",Blue,84.680,198.42,329.400,2,0.5,-130.98000000000002,14.53,Medium,2011,6,-66.011
EG-2011-4270,2011-01-13,2011-01-18,"Standard Class","Roger Demir",Consumer,Aswan,Egypt,Africa,Africa,OFF-FEL-10001343,"Office Supplies",Storage,"Fellowes Box","Wire Frame",16.090,37.5,20.280,2,0,17.22,2.66,Medium,2011,5,45.920
US-2011-105760,2011-01-13,2011-01-17,"Standard Class","James Lanier","Home Office",Anzoátegui,Venezuela,LATAM,South,OFF-SU-10001794,"Office Supplies",Supplies,"Elite Ruler",Steel,3.080,26.4,34.400,5,0.4,-8,2.2,High,2011,4,-30.303
IT-2011-5951216,2011-01-13,2011-01-20,"Standard Class","Stuart Calhoun",Consumer,"Västra Götaland",Sweden,EU,North,OFF-AR-10004884,"Office Supplies",Art,"Sanford Pens",Fluorescent,4.020,30.9,44.550,5,0.5,-13.65,2.16,Medium,2011,7,-44.175
IT-2011-5340302,2011-01-13,2011-01-19,"Standard Class","Greg Matthias",Consumer,"South Holland",Netherlands,EU,Central,OFF-PA-10002040,"Office Supplies",Paper,"Green Bar Cards & Envelopes",Multicolor,23.390,49.8,87.660,2,0.5,-37.86000000000001,1.51,Medium,2011,6,-76.024
IT-2011-5340302,2011-01-13,2011-01-19,"Standard Class","Greg Matthias",Consumer,"South Holland",Netherlands,EU,Central,OFF-LA-10002353,"Office Supplies",Labels,"Harbour Creations Legal Exhibit Labels","Laser Printer Compatible",4.185,21.9,34.200,4,0.5,-12.299999999999995,1.29,Medium,2011,6,-56.164
IN-2011-38349,2011-01-13,2011-01-17,"Standard Class","Cari Sayre",Corporate,"South Australia",Australia,APAC,Oceania,OFF-LA-10002765,"Office Supplies",Labels,"Harbour Creations Legal Exhibit Labels",Adjustable,7.245,15.930000000000003,15.600,2,0.1,0.3299999999999992,0.72,Medium,2011,4,2.072
IT-2011-5340302,2011-01-13,2011-01-19,"Standard Class","Greg Matthias",Consumer,"South Holland",Netherlands,EU,Central,OFF-BI-10001055,"Office Supplies",Binders,"Wilson Jones Hole Reinforcements",Durable,2.585,9.045000000000002,12.510,3,0.5,-3.4650000000000016,0.43,Medium,2011,6,-38.308
CA-2011-157147,2011-01-14,2011-01-19,"Standard Class","Brian Dahlen",Consumer,California,"United States",US,West,OFF-ST-10000078,"Office Supplies",Storage,"Tennsco 6- and 18-Compartment Lockers","Tennsco 6- and 18-Compartment Lockers",77.520,1325.85,1087.197,5,0,238.6529999999999,187.65,High,2011,5,18.000
CA-2011-162775,2011-01-14,2011-01-16,"Second Class","Chris Selesnick",Corporate,Louisiana,"United States",US,South,OFF-ST-10000025,"Office Supplies",Storage,"Fellowes Stor/Drawer Steel Plus Storage Drawers","Fellowes Stor/Drawer Steel Plus Storage Drawers",-50.860,572.58,538.225,6,0,34.354799999999955,146.29,Critical,2011,2,6.000
